3,2019-08-08 16:26:29.126,0.1703643798828125,-0.0195465087890625,-0.937469482421875,-0.004559598102324664,-0.005537777170710768,-0.002157426799073191,0.0089263916015625,0.0085601806640625,-0.9968719482421875,2019-08-08 16:26:29.276
3,2019-08-08 16:26:29.226,0.0523834228515625,-0.02386474609375,-0.9813690185546875,-0.004559598102324664,-0.005537777170710768,-0.002157426799073191,0.010040283203125,0.0082550048828125,-0.9962005615234375,2019-08-08 16:26:29.316
3,2019-08-08 16:26:29.326,0.0735321044921875,-0.0429534912109375,-1.000030517578125,-0.004576908649410179,-0.008398278497564879,-0.0036208338180717323,0.0102996826171875,0.007904052734375,-0.997467041015625,2019-08-08 16:26:29.410
3,2019-08-08 16:26:29.426,0.0652923583984375,-0.068023681640625,-0.9586639404296875,-0.0025406556799355932,-0.00955488935898629,-0.0018082863801638027,0.0099334716796875,0.00897216796875,-0.99853515625,2019-08-08 16:26:29.573
3,2019-08-08 16:26:29.525,-0.0231475830078125,0.0395050048828125,-0.997894287109375,-0.0025406556799355932,-0.00955488935898629,-0.0018082863801638027,0.009796142578125,0.007965087890625,-0.9996185302734375,2019-08-08 16:26:29.612
3,2019-08-08 16:26:29.625,0.0739288330078125,0.0386505126953125,-1.02117919921875,-0.0029728867248554535,-0.00963451787557966,-0.0030852721228567977,0.010284423828125,0.00799560546875,-0.9978790283203125,2019-08-08 16:26:29.728
3,2019-08-08 16:26:29.725,0.0358734130859375,0.0265960693359375,-0.9962615966796875,-0.0020450414010718472,-0.008050735975309538,-0.0022253374068702115,0.0094146728515625,0.0082550048828125,-0.9979095458984375,2019-08-08 16:26:29.884
3,2019-08-08 16:26:29.825,0.0277557373046875,0.01171875,-1.00390625,-0.0020450414010718472,-0.008050735975309538,-0.0022253374068702115,0.009307861328125,0.008697509765625,-0.9996795654296875,2019-08-08 16:26:29.924
3,2019-08-08 16:26:29.925,0.0622711181640625,0.0195770263671875,-0.994964599609375,-0.004201136619599998,-0.007204117064773348,0.0010498181017092358,0.009033203125,0.008575439453125,-0.99859619140625,2019-08-08 16:26:30.018
3,2019-08-08 16:26:30.024,0.050048828125,0.036376953125,-1.01751708984375,-0.002457298737816113,-0.00629810966192839,-0.0019262644164543129,0.009765625,0.008087158203125,-0.9979705810546875,2019-08-08 16:26:30.177
3,2019-08-08 16:26:30.124,0.047088623046875,0.0002593994140625,-1.011322021484375,-0.002457298737816113,-0.00629810966192839,-0.0019262644164543129,0.0099029541015625,0.008544921875,-0.997344970703125,2019-08-08 16:26:30.217
3,2019-08-08 16:26:30.224,0.0317535400390625,0.0023345947265625,-0.9852447509765625,-0.00288739925386391,-0.007462177374402025,-0.0015124091830559993,0.0085906982421875,0.0087432861328125,-0.9985504150390625,2019-08-08 16:26:30.334
3,2019-08-08 16:26:30.324,0.06634521484375,-0.0813446044921875,-0.963165283203125,-0.0027180222085348704,-0.007267233982608225,-0.0032743565602524234,0.0094146728515625,0.0079803466796875,-1.0006561279296875,2019-08-08 16:26:30.493
3,2019-08-08 16:26:30.424,0.062408447265625,-0.0903472900390625,-1.0086212158203125,-0.0027180222085348704,-0.007267233982608225,-0.0032743565602524234,0.0094146728515625,0.0079803466796875,-1.0006561279296875,2019-08-08 16:26:30.533
3,2019-08-08 16:26:30.523,0.048065185546875,-0.071441650390625,-1.03662109375,-0.0003733751848291092,-0.007511445854568492,-6.231796950785417e-05,0.0094146728515625,0.0079803466796875,-1.0006561279296875,2019-08-08 16:26:30.578
3,2019-08-08 16:26:30.623,0.0882720947265625,-0.16741943359375,-1.26055908203125,-0.0036240296113798274,-0.007609183866574399,-0.0008671252509298,0.01019287109375,0.0074005126953125,-0.9983367919921875,2019-08-08 16:26:30.740
3,2019-08-08 16:26:30.723,0.1154632568359375,0.000518798828125,-1.4105224609375,-0.0025228125006320624,-0.004975051232377025,-0.0016943030855084114,0.01019287109375,0.0074005126953125,-0.9983367919921875,2019-08-08 16:26:30.781
3,2019-08-08 16:26:30.823,0.24945068359375,-0.00384521484375,-0.6914825439453125,-0.003185939612061793,-0.004817658411953342,0.00137765323189799,0.0097808837890625,0.009185791015625,-0.9982452392578125,2019-08-08 16:26:30.897
3,2019-08-08 16:26:30.923,0.296844482421875,0.0379180908203125,-0.2136688232421875,-0.0034722294292453106,-0.0055076834503928725,-0.001929992841980424,0.009765625,0.0085296630859375,-0.9976348876953125,2019-08-08 16:26:31.055
3,2019-08-08 16:26:31.023,0.326141357421875,-0.08502197265625,-0.4671478271484375,-0.0034245588457328924,-0.007190268627104935,-0.001122256083359391,0.0096893310546875,0.00921630859375,-0.9986724853515625,2019-08-08 16:26:31.095
3,2019-08-08 16:26:31.122,0.2415924072265625,-0.080902099609375,-1.178955078125,-0.0050813113598711865,-0.006195045327742324,-0.0028056402083984776,0.00927734375,0.0089874267578125,-0.99835205078125,2019-08-08 16:26:31.258
3,2019-08-08 16:26:31.222,0.1135711669921875,-0.12249755859375,-1.3450164794921875,-0.002870088706778395,-0.004912466946760163,-0.002608033655514598,0.010009765625,0.0086212158203125,-0.9993438720703125,2019-08-08 16:26:31.297
3,2019-08-08 16:26:31.322,0.12506103515625,0.0835723876953125,-1.0603485107421875,-0.0019257317842362972,-0.007724232425665822,-0.0016804546478399994,0.0092620849609375,0.008453369140625,-0.9990234375,2019-08-08 16:26:31.459
3,2019-08-08 16:26:31.422,0.0275726318359375,0.1400146484375,-1.0045928955078125,-0.00308367422620275,-0.007016896840140777,-0.002687928488216975,0.009796142578125,0.007965087890625,-0.9987945556640625,2019-08-08 16:26:31.527
3,2019-08-08 16:26:31.522,0.041839599609375,0.025177001953125,-1.016693115234375,-0.004605404473074027,-0.006179598993419864,-0.0017949705747134065,0.0089263916015625,0.008270263671875,-0.9969024658203125,2019-08-08 16:26:31.597
3,2019-08-08 16:26:31.622,0.0448760986328125,0.015289306640625,-1.02593994140625,0.00019813918510189533,-0.0088225200592145,-0.002385127072274966,0.009735107421875,0.0081634521484375,-0.998199462890625,2019-08-08 16:26:31.752
3,2019-08-08 16:26:31.722,0.04486083984375,-0.0251617431640625,-1.0101165771484375,-0.0027635622631752253,-0.00671888911416091,-0.0011829761562131976,0.0095672607421875,0.0086212158203125,-0.9981231689453125,2019-08-08 16:26:31.793
3,2019-08-08 16:26:31.821,0.0286407470703125,0.003173828125,-0.98675537109375,-0.0035087147361793965,-0.005030977615268689,-0.0015611450310044493,0.0095672607421875,0.0086212158203125,-0.9981231689453125,2019-08-08 16:26:31.884
3,2019-08-08 16:26:31.922,0.0455169677734375,-0.021209716796875,-0.9823455810546875,-0.0028402613025695074,-0.006129797881035383,-0.0036258938241428827,0.0101165771484375,0.0080108642578125,-0.9972991943359375,2019-08-08 16:26:32.045
3,2019-08-08 16:26:32.021,0.0242462158203125,-0.0614776611328125,-0.9910736083984375,-0.0016138756205880183,-0.008816927420925333,-0.0005456817073572359,0.0101165771484375,0.0080108642578125,-0.9972991943359375,2019-08-08 16:26:32.086
3,2019-08-08 16:26:32.121,0.04888916015625,-0.18853759765625,-0.979034423828125,-0.003516437903340626,-0.006887999843380942,-0.0026226810415100337,0.00872802734375,0.0068817138671875,-0.9964141845703125,2019-08-08 16:26:32.180
3,2019-08-08 16:26:32.221,0.04815673828125,-0.1783447265625,-0.983673095703125,-0.0030887342322739003,-0.008178301391524333,-0.0004093278595451789,0.0102386474609375,0.0076904296875,-0.997833251953125,2019-08-08 16:26:32.338
