1,0,0.0513153076171875,-0.1974334716796875,-0.980072021484375,0.001866609608036538,-0.0016157398333510738,-0.0009478190319592008,0.017059326171875,-0.01409912109375,-0.99737548828125
1,0,0.0054931640625,-0.298248291015625,-0.9562530517578125,-0.003442668341145431,-0.010364490330370379,-0.0009957559315806272,0.0173797607421875,-0.0130157470703125,-0.998199462890625
1,0,-0.0312957763671875,-0.3198699951171875,-0.9663238525390625,-0.003113767946520645,-0.008354070023469563,-0.001880724361813958,0.01702880859375,-0.0133514404296875,-0.99835205078125
1,0,-0.01025390625,-0.2817535400390625,-0.9857940673828125,-0.006043245145607807,-0.009827863370719413,-0.001390969037348386,0.0164337158203125,-0.0137176513671875,-0.9978485107421875
1,0,-0.0260009765625,-0.301727294921875,-0.9629058837890625,-0.004783836266109336,-0.008488559658518564,-0.0013028184052667634,0.0175018310546875,-0.0128631591796875,-0.9970550537109375
1,0,-0.0239410400390625,0.05780029296875,-0.962890625,-0.00571833949261814,-0.00681636081005781,-0.0010266486002255464,0.01800537109375,-0.013427734375,-0.999237060546875
1,0,-0.0489501953125,0.4008636474609375,-0.9278717041015625,-0.0018394453649177298,-0.00801185382339438,-0.0005073321876600949,0.01800537109375,-0.013427734375,-0.999237060546875
1,0,-0.0601959228515625,0.546539306640625,-0.8877716064453125,-0.0003187803824824848,-0.009449694495928161,-0.002740925393909552,0.0174102783203125,-0.01318359375,-0.9980316162109375
1,0,0.0025482177734375,0.566864013671875,-0.847625732421875,-0.0029236182446889876,-0.002499376683039365,-0.0019510318145920498,0.0169677734375,-0.014129638671875,-0.9973297119140625
1,0,0.04833984375,0.7545928955078125,-0.6339874267578125,-0.0029236182446889876,-0.002499376683039365,-0.0019510318145920498,0.017242431640625,-0.01361083984375,-0.9971771240234375
1,0,0.1119842529296875,0.967132568359375,-0.3620452880859375,-0.0022975090724113587,-0.00748721108864877,-0.0005739112149120758,0.017242431640625,-0.01361083984375,-0.9971771240234375
